restaurant_name,original_category,standard_category,item_type,item_name,grammage,description,price_ron,currency,scraped_at
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,LIMONADĂ AROME,330 ml,CU,24.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,FRESH,330 ml,pepene galben / mentă proaspătă/ zmeură / fructul pasiunii / căpșuni / ghimbir / trandafir de portocale / grapefruit,24.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Băuturi Răcoritoare & Cafea,Răcoritoare / Cafea,PEPSI MIRINDA ORANGE,300 ml,/ / 7UP pahar,14.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Băuturi Răcoritoare & Cafea,Răcoritoare / Cafea,PEPSI PEPSI MAX MIRINDA,330 ml,/ / / 7UP doză,14.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,SOFT DIESEL,300 ml,pahar,14.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Băuturi Răcoritoare & Cafea,Răcoritoare / Cafea,PRIGAT NECTAR,250 ml,Pepsi - Mirinda Orange,16.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,LIPTON ICE TEA,250 ml,piersici / căpșuni și banane / kiwi și pere / portocale piersici / lămâie,16.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,APĂ,250 ml,tonică Evervess,14.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,APĂ AQUA,330 ml,minerală plată Carpatica,14.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,APĂ AQUA,330 ml,minerală carbogazoasă Carpatica,14.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,APĂ AQUA,750 ml,minerală carbogazoasă Carpatica,24.9,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,GATORADE COOL BLUE,500 ml,,20.0,RON,2026-09-04T14:33:41.352Z
Berăria H,SUCURI ȘI APĂ,Mâncăruri Gătite & Specialități,Mâncare Gătită,RED BULL,250 ml,,24.9,RON,2026-09-04T14:33:41.352Z
Berăria H,CIDRU,Mâncăruri Gătite & Specialități,Mâncare Gătită,STRONGBOW,330 ml,,18.9,RON,2026-09-04T14:33:41.352Z
Berăria H,BERE LA METRU,Băuturi Alcoolice & Bere,Bere,CIUC PREMIUM LAGER,4400 ml,,189.0,RON,2026-09-04T14:33:41.352Z
Berăria H,BERE LA METRU,Băuturi Alcoolice & Bere,Bere,HEINEKEN,3600 ml,la metru (11 halbe) la metru (9 halbe),189.0,RON,2026-09-04T14:33:41.352Z
